order_id,order_time,zone,category,order_value,delivery_time_mins,weather,delivery_cost,discount,freshness_hrs_left,contribution_margin
101239,2025-01-07 08:29:00,Jayanagar,Home Needs,166.67,29,Rainy,40,0,500,126.66999999999999
101240,2025-01-20 12:30:00,Indiranagar,Perishable,856.34,23,Cloudy,40,100,45,716.34
101241,2025-01-23 21:31:00,Whitefield,Perishable,976.67,12,Clear,40,100,2,836.67
101242,2025-01-29 17:53:00,Whitefield,Perishable,520.64,22,Cloudy,40,100,23,380.64
101243,2025-01-13 17:11:00,Indiranagar,Perishable,635.83,16,Cloudy,40,50,1,545.83
101244,2025-01-08 18:47:00,Indiranagar,Home Needs,864.58,21,Clear,40,0,500,824.58
101245,2025-01-03 12:52:00,Jayanagar,Home Needs,998.84,17,Clear,40,0,500,958.84
101246,2025-01-16 20:23:00,Indiranagar,Home Needs,667.48,16,Clear,40,0,500,627.48
101247,2025-01-07 17:52:00,Whitefield,Perishable,1063.41,25,Clear,40,0,36,1023.4100000000001
101248,2025-01-07 18:42:00,Jayanagar,Snacks,218.63,14,Cloudy,40,0,500,178.63
101249,2025-01-05 23:16:00,Jayanagar,Snacks,1075.05,18,Clear,40,0,500,1035.05
101250,2025-01-28 20:43:00,Indiranagar,Home Needs,864.71,39,Rainy,45,0,500,819.71
101251,2025-01-31 18:27:00,Indiranagar,Home Needs,604.18,23,Cloudy,40,0,500,564.18
101252,2025-01-04 10:43:00,Jayanagar,Beverages,670.35,11,Clear,40,0,500,630.35
101253,2025-01-02 21:17:00,Whitefield,Beverages,482.05,22,Clear,40,0,500,442.05
101254,2025-01-11 20:05:00,Jayanagar,Perishable,1189.78,17,Cloudy,40,50,5,1099.78
101255,2025-01-30 06:15:00,Koramangala,Snacks,495.69,12,Cloudy,40,0,500,455.69
101256,2025-01-01 17:30:00,Whitefield,Perishable,772.16,20,Clear,40,0,16,732.16
101257,2025-01-04 18:30:00,Koramangala,Home Needs,1024.14,20,Cloudy,40,100,500,884.1400000000001
101258,2025-01-26 01:15:00,Indiranagar,Beverages,952.3,24,Clear,40,100,500,812.3
101259,2025-01-04 19:05:00,Indiranagar,Perishable,546.26,27,Rainy,40,0,4,506.26
101260,2025-01-30 19:51:00,Whitefield,Perishable,466.54,23,Clear,40,0,7,426.54
101261,2025-01-22 13:03:00,Jayanagar,Perishable,459.66,22,Clear,40,50,7,369.66
101262,2025-01-20 20:48:00,Whitefield,Snacks,1057.81,10,Clear,40,50,500,967.81
101263,2025-01-13 10:29:00,Whitefield,Perishable,506.6,10,Cloudy,40,50,34,416.6
101264,2025-01-11 00:37:00,Koramangala,Perishable,257.82,12,Cloudy,40,100,13,117.82
101265,2025-01-29 19:36:00,Koramangala,Home Needs,523.16,40,Rainy,45,100,500,378.15999999999997
101266,2025-01-15 12:11:00,Koramangala,Snacks,986.88,11,Clear,40,0,500,946.88
101267,2025-01-10 19:37:00,Whitefield,Home Needs,476.75,29,Rainy,40,0,500,436.75
101268,2025-01-16 19:19:00,Jayanagar,Home Needs,455.62,10,Clear,40,100,500,315.62
101269,2025-01-19 20:42:00,Koramangala,Perishable,399.26,26,Rainy,40,50,23,309.26
101270,2025-01-07 19:12:00,Koramangala,Perishable,508.63,40,Rainy,45,50,39,413.63
101271,2025-01-23 20:21:00,Jayanagar,Home Needs,796.91,23,Clear,40,0,500,756.91
101272,2025-01-06 07:06:00,Whitefield,Perishable,670.73,10,Clear,40,0,45,630.73
101273,2025-01-08 07:29:00,Jayanagar,Snacks,400.97,20,Clear,40,50,500,310.97
101274,2025-01-07 16:25:00,Koramangala,Perishable,530.96,12,Clear,40,0,2,490.96000000000004
101275,2025-01-18 14:07:00,Koramangala,Home Needs,612.43,21,Clear,40,0,500,572.43
101276,2025-01-01 20:12:00,Koramangala,Home Needs,332.85,18,Cloudy,40,0,500,292.85
101277,2025-01-11 07:54:00,Jayanagar,Snacks,337.47,10,Cloudy,40,0,500,297.47
101278,2025-01-27 17:16:00,Indiranagar,Perishable,1023.02,14,Clear,40,50,42,933.02
101279,2025-01-26 07:56:00,Indiranagar,Home Needs,1132.92,19,Clear,40,50,500,1042.92
101280,2025-01-08 20:23:00,HSR Layout,Snacks,1138.22,38,Rainy,45,0,500,1093.22
101281,2025-01-04 05:09:00,Koramangala,Snacks,351.27,22,Clear,40,0,500,311.27
101282,2025-01-11 16:38:00,Whitefield,Snacks,1117.06,16,Clear,40,100,500,977.06
101283,2025-01-10 11:50:00,Koramangala,Home Needs,409.53,18,Clear,40,0,500,369.53
101284,2025-01-28 20:32:00,Jayanagar,Beverages,369.7,12,Cloudy,40,50,500,279.7
101285,2025-01-26 16:42:00,Jayanagar,Perishable,325.81,22,Cloudy,40,100,24,185.81
101286,2025-01-16 13:33:00,Whitefield,Snacks,487.91,21,Clear,40,100,500,347.91
101287,2025-01-23 10:30:00,Whitefield,Beverages,431.75,22,Clear,40,100,500,291.75
101288,2025-01-21 22:02:00,Koramangala,Snacks,1089.63,24,Clear,40,0,500,1049.63
101289,2025-01-13 15:13:00,HSR Layout,Beverages,1083.14,15,Clear,40,0,500,1043.14
101290,2025-01-09 08:35:00,Indiranagar,Snacks,939.2,19,Cloudy,40,50,500,849.2
101291,2025-01-17 17:22:00,Koramangala,Perishable,638.52,20,Clear,40,50,29,548.52
101292,2025-01-15 18:27:00,Whitefield,Home Needs,994.73,20,Clear,40,0,500,954.73
101293,2025-01-13 07:01:00,Koramangala,Beverages,395.48,12,Clear,40,0,500,355.48
101294,2025-01-29 11:05:00,HSR Layout,Perishable,975.17,32,Rainy,45,0,8,930.17
101295,2025-01-03 20:23:00,Indiranagar,Snacks,500.45,35,Rainy,45,0,500,455.45
101296,2025-01-10 18:47:00,HSR Layout,Snacks,890.92,14,Clear,40,100,500,750.92
101297,2025-01-30 08:16:00,Indiranagar,Home Needs,445.94,36,Rainy,45,50,500,350.94
101298,2025-01-31 12:25:00,Jayanagar,Perishable,645.6,14,Clear,40,50,15,555.6
101299,2025-01-08 12:46:00,Koramangala,Beverages,395.41,24,Clear,40,50,500,305.41
101300,2025-01-11 18:50:00,Indiranagar,Home Needs,1038.09,23,Clear,40,50,500,948.0899999999999
101301,2025-01-07 20:28:00,Whitefield,Perishable,543.44,14,Clear,40,0,48,503.44000000000005
101302,2025-01-01 00:31:00,HSR Layout,Home Needs,386.77,23,Clear,40,50,500,296.77
101303,2025-01-25 04:49:00,Jayanagar,Home Needs,492.38,10,Clear,40,100,500,352.38
101304,2025-01-26 19:02:00,Koramangala,Snacks,1176.11,20,Clear,40,100,500,1036.11
101305,2025-01-21 20:51:00,Jayanagar,Beverages,1179.18,16,Clear,40,50,500,1089.18
101306,2025-01-03 11:34:00,Whitefield,Snacks,648.52,35,Rainy,45,100,500,503.52
101307,2025-01-31 13:28:00,HSR Layout,Perishable,329.99,15,Clear,40,0,45,289.99
101308,2025-01-20 15:31:00,Indiranagar,Snacks,358.95,22,Clear,40,0,500,318.95
101309,2025-01-07 20:14:00,HSR Layout,Perishable,627.4,21,Clear,40,100,1,487.4
101310,2025-01-06 20:20:00,Whitefield,Beverages,314.89,13,Cloudy,40,0,500,274.89
101311,2025-01-18 17:26:00,Whitefield,Perishable,558.44,16,Cloudy,40,0,14,518.44
101312,2025-01-10 15:27:00,Whitefield,Snacks,783.89,19,Cloudy,40,100,500,643.89
101313,2025-01-07 07:32:00,Whitefield,Home Needs,361.79,14,Clear,40,50,500,271.79
101314,2025-01-03 17:52:00,Whitefield,Snacks,702.15,25,Clear,40,50,500,612.15
101315,2025-01-15 18:36:00,Indiranagar,Perishable,452.31,39,Rainy,45,0,45,407.31
101316,2025-01-27 00:45:00,HSR Layout,Beverages,793.68,15,Clear,40,50,500,703.68
101317,2025-01-08 19:11:00,Jayanagar,Beverages,630.72,15,Clear,40,100,500,490.72
101318,2025-01-04 22:25:00,Indiranagar,Snacks,1079.82,30,Rainy,40,0,500,1039.82
101319,2025-01-29 21:40:00,Jayanagar,Home Needs,849.99,27,Rainy,40,0,500,809.99
101320,2025-01-30 13:31:00,Whitefield,Perishable,1195.08,12,Clear,40,0,33,1155.08
101321,2025-01-25 20:49:00,HSR Layout,Beverages,623.48,18,Clear,40,0,500,583.48
101322,2025-01-17 04:02:00,Whitefield,Perishable,226.86,24,Clear,40,50,22,136.86
101323,2025-01-24 21:25:00,Koramangala,Beverages,189.66,18,Clear,40,0,500,149.66
101324,2025-01-23 17:58:00,Koramangala,Home Needs,853.81,24,Clear,40,50,500,763.81
101325,2025-01-15 10:04:00,Indiranagar,Snacks,899.26,24,Clear,40,0,500,859.26
101326,2025-01-16 15:52:00,HSR Layout,Snacks,329.12,10,Clear,40,100,500,189.12
101327,2025-01-04 20:11:00,HSR Layout,Perishable,711.39,22,Clear,40,0,5,671.39
101328,2025-01-22 20:48:00,Indiranagar,Home Needs,311.17,21,Cloudy,40,0,500,271.17
101329,2025-01-07 10:45:00,Indiranagar,Snacks,614.16,11,Clear,40,100,500,474.15999999999997
101330,2025-01-21 17:42:00,Indiranagar,Beverages,874.86,24,Cloudy,40,0,500,834.86
101331,2025-01-20 10:00:00,Indiranagar,Beverages,955.47,17,Clear,40,0,500,915.47
101332,2025-01-30 18:15:00,Koramangala,Perishable,166.84,10,Clear,40,0,22,126.84
101333,2025-01-27 08:12:00,Indiranagar,Snacks,1156.68,13,Clear,40,0,500,1116.68
101334,2025-01-24 19:10:00,Indiranagar,Beverages,688.13,20,Clear,40,0,500,648.13
101335,2025-01-18 19:40:00,Koramangala,Snacks,1131.04,22,Clear,40,50,500,1041.04
101336,2025-01-04 19:14:00,Koramangala,Perishable,524.41,15,Clear,40,0,26,484.40999999999997
101337,2025-01-21 21:20:00,Indiranagar,Beverages,373.41,17,Clear,40,0,500,333.41
101338,2025-01-22 15:52:00,HSR Layout,Home Needs,196.14,16,Clear,40,50,500,106.13999999999999
101339,2025-01-10 08:49:00,Jayanagar,Beverages,1182.26,13,Clear,40,100,500,1042.26
101340,2025-01-26 12:59:00,Jayanagar,Snacks,414.54,28,Rainy,40,100,500,274.54
101341,2025-01-11 01:40:00,Whitefield,Snacks,498.65,20,Clear,40,50,500,408.65
101342,2025-01-03 14:21:00,Indiranagar,Beverages,551.49,17,Clear,40,100,500,411.49
101343,2025-01-19 08:45:00,Indiranagar,Snacks,172.27,13,Clear,40,0,500,132.27
101344,2025-01-08 17:47:00,Whitefield,Snacks,800.75,11,Clear,40,0,500,760.75
101345,2025-01-12 18:31:00,HSR Layout,Snacks,309.25,16,Clear,40,0,500,269.25
101346,2025-01-08 01:59:00,Jayanagar,Beverages,926.22,20,Clear,40,0,500,886.22
101347,2025-01-09 22:20:00,Indiranagar,Beverages,830.45,19,Clear,40,0,500,790.45
101348,2025-01-08 19:54:00,HSR Layout,Home Needs,404.36,11,Clear,40,0,500,364.36
101349,2025-01-26 20:43:00,Koramangala,Beverages,697.55,30,Rainy,40,50,500,607.55
101350,2025-01-21 17:00:00,Indiranagar,Beverages,223.48,16,Cloudy,40,0,500,183.48
101351,2025-01-21 08:09:00,Koramangala,Snacks,246.35,16,Clear,40,0,500,206.35
101352,2025-01-17 20:05:00,Whitefield,Beverages,477.04,31,Rainy,45,0,500,432.04
101353,2025-01-14 08:11:00,Jayanagar,Snacks,468.26,24,Clear,40,0,500,428.26
101354,2025-01-09 01:55:00,Whitefield,Perishable,1148.56,21,Clear,40,50,25,1058.56
101355,2025-01-06 20:30:00,Whitefield,Beverages,680.56,23,Clear,40,0,500,640.56
101356,2025-01-27 14:50:00,Whitefield,Perishable,950.03,23,Clear,40,0,20,910.03
101357,2025-01-20 00:34:00,Koramangala,Snacks,420.16,24,Clear,40,0,500,380.16
101358,2025-01-15 19:18:00,Whitefield,Beverages,225.54,14,Cloudy,40,50,500,135.54
101359,2025-01-07 20:09:00,Koramangala,Perishable,163.48,21,Clear,40,50,26,73.47999999999999
101360,2025-01-30 21:26:00,Whitefield,Home Needs,553.24,34,Rainy,45,100,500,408.24
101361,2025-01-03 20:26:00,Indiranagar,Perishable,554.07,15,Clear,40,0,28,514.07
101362,2025-01-31 16:16:00,HSR Layout,Beverages,816.73,21,Clear,40,0,500,776.73
101363,2025-01-21 06:24:00,Whitefield,Snacks,404.47,11,Clear,40,0,500,364.47
101364,2025-01-21 11:45:00,Indiranagar,Snacks,424.4,24,Clear,40,0,500,384.4
101365,2025-01-09 20:15:00,Jayanagar,Snacks,162.95,12,Clear,40,50,500,72.94999999999999
101366,2025-01-13 05:45:00,Jayanagar,Perishable,694.46,16,Cloudy,40,50,11,604.46
101367,2025-01-27 21:27:00,HSR Layout,Home Needs,675.68,37,Rainy,45,100,500,530.68
101368,2025-01-10 23:46:00,Whitefield,Perishable,264.74,21,Clear,40,0,18,224.74
101369,2025-01-24 22:13:00,Whitefield,Home Needs,156.74,15,Clear,40,50,500,66.74000000000001
101370,2025-01-01 15:06:00,Indiranagar,Beverages,701.21,19,Clear,40,50,500,611.21
101371,2025-01-06 10:11:00,HSR Layout,Snacks,889.25,16,Clear,40,50,500,799.25
101372,2025-01-06 18:32:00,Indiranagar,Beverages,745.45,31,Rainy,45,0,500,700.45
101373,2025-01-07 18:03:00,Koramangala,Snacks,422.32,23,Clear,40,50,500,332.32
101374,2025-01-21 20:58:00,Jayanagar,Perishable,1061.78,15,Clear,40,0,19,1021.78
101375,2025-01-03 16:24:00,Indiranagar,Home Needs,217.48,10,Clear,40,100,500,77.47999999999999
101376,2025-01-08 11:30:00,Whitefield,Perishable,159.98,18,Clear,40,0,43,119.97999999999999
101377,2025-01-19 21:50:00,Indiranagar,Perishable,371.62,10,Clear,40,50,39,281.62
101378,2025-01-17 17:48:00,HSR Layout,Beverages,646.89,20,Cloudy,40,100,500,506.89
101379,2025-01-14 19:21:00,HSR Layout,Home Needs,1199.42,17,Clear,40,0,500,1159.42
101380,2025-01-22 08:25:00,Whitefield,Perishable,1174.07,20,Clear,40,0,1,1134.07
101381,2025-01-15 18:55:00,Whitefield,Snacks,176.96,13,Clear,40,100,500,36.96000000000001
101382,2025-01-09 08:44:00,Koramangala,Home Needs,624.51,25,Cloudy,40,100,500,484.51
101383,2025-01-14 18:42:00,Koramangala,Perishable,1185.49,20,Clear,40,0,41,1145.49
101384,2025-01-12 17:55:00,Indiranagar,Home Needs,861.83,17,Clear,40,100,500,721.83
101385,2025-01-16 07:25:00,Jayanagar,Perishable,515.75,25,Clear,40,0,47,475.75
101386,2025-01-13 20:18:00,Jayanagar,Snacks,897.54,11,Clear,40,0,500,857.54
101387,2025-01-16 18:50:00,Indiranagar,Home Needs,1023.97,24,Clear,40,0,500,983.97
101388,2025-01-29 04:28:00,Indiranagar,Beverages,845.77,17,Clear,40,0,500,805.77
101389,2025-01-07 17:10:00,Indiranagar,Perishable,606.64,10,Clear,40,0,21,566.64
101390,2025-01-29 05:24:00,HSR Layout,Snacks,905.13,40,Rainy,45,0,500,860.13
101391,2025-01-22 23:08:00,Jayanagar,Beverages,244.96,35,Rainy,45,0,500,199.96
101392,2025-01-30 21:36:00,Jayanagar,Perishable,826.19,22,Clear,40,50,42,736.19
101393,2025-01-21 22:50:00,Jayanagar,Beverages,998.87,17,Clear,40,0,500,958.87
101394,2025-01-04 21:18:00,Indiranagar,Perishable,243.6,16,Cloudy,40,0,37,203.6
101395,2025-01-12 19:08:00,HSR Layout,Beverages,755.76,10,Cloudy,40,0,500,715.76
101396,2025-01-02 18:37:00,Jayanagar,Snacks,1039.47,23,Clear,40,0,500,999.47
101397,2025-01-25 17:23:00,Koramangala,Snacks,261.92,10,Clear,40,100,500,121.92000000000002
101398,2025-01-28 07:29:00,HSR Layout,Snacks,1006.96,19,Clear,40,0,500,966.96
101399,2025-01-16 23:43:00,Whitefield,Snacks,781.54,14,Clear,40,0,500,741.54
101400,2025-01-20 20:20:00,HSR Layout,Perishable,437.13,25,Cloudy,40,0,32,397.13
101401,2025-01-10 21:45:00,Whitefield,Perishable,1180.2,20,Cloudy,40,0,46,1140.2
101402,2025-01-07 17:54:00,Koramangala,Perishable,1119.32,15,Cloudy,40,50,47,1029.32
101403,2025-01-13 20:19:00,Koramangala,Perishable,725.34,20,Clear,40,50,44,635.34
101404,2025-01-16 17:22:00,Whitefield,Beverages,225.41,34,Rainy,45,0,500,180.41
101405,2025-01-23 11:59:00,Koramangala,Beverages,252.19,20,Clear,40,100,500,112.19
101406,2025-01-28 19:51:00,Indiranagar,Home Needs,630.41,15,Clear,40,100,500,490.40999999999997
101407,2025-01-05 18:28:00,Whitefield,Home Needs,1092.08,31,Rainy,45,0,500,1047.08
101408,2025-01-26 17:47:00,Koramangala,Perishable,530.34,13,Clear,40,0,25,490.34000000000003
101409,2025-01-31 00:27:00,Koramangala,Perishable,250.85,25,Clear,40,0,4,210.85
101410,2025-01-04 21:32:00,HSR Layout,Beverages,1168.21,22,Clear,40,0,500,1128.21
101411,2025-01-02 19:07:00,Koramangala,Beverages,663.06,15,Clear,40,50,500,573.06
101412,2025-01-25 13:44:00,Indiranagar,Beverages,1058.14,37,Rainy,45,0,500,1013.1400000000001
101413,2025-01-21 19:41:00,Whitefield,Home Needs,162.18,13,Clear,40,0,500,122.18
101414,2025-01-04 17:31:00,Jayanagar,Snacks,174.18,25,Clear,40,0,500,134.18
101415,2025-01-23 17:47:00,Indiranagar,Snacks,553.16,23,Clear,40,0,500,513.16
101416,2025-01-19 08:08:00,Indiranagar,Home Needs,216.67,15,Clear,40,50,500,126.66999999999999
101417,2025-01-27 16:44:00,Indiranagar,Beverages,733.86,25,Cloudy,40,0,500,693.86
101418,2025-01-17 23:53:00,Jayanagar,Perishable,941.18,16,Clear,40,0,12,901.18
101419,2025-01-28 20:38:00,Koramangala,Perishable,732.46,20,Clear,40,0,3,692.46
101420,2025-01-05 16:36:00,Koramangala,Snacks,242.21,33,Rainy,45,0,500,197.21
101421,2025-01-03 21:07:00,Jayanagar,Home Needs,531.74,15,Cloudy,40,50,500,441.74
101422,2025-01-31 18:42:00,Indiranagar,Snacks,465.63,19,Clear,40,100,500,325.63
101423,2025-01-15 20:08:00,Jayanagar,Beverages,879.86,21,Clear,40,100,500,739.86
101424,2025-01-18 18:32:00,Koramangala,Perishable,845.75,11,Clear,40,0,3,805.75
101425,2025-01-07 19:09:00,HSR Layout,Snacks,1155.29,16,Clear,40,100,500,1015.29
101426,2025-01-12 10:17:00,Koramangala,Beverages,228.08,18,Cloudy,40,0,500,188.08
101427,2025-01-13 07:41:00,Koramangala,Beverages,628.87,18,Clear,40,50,500,538.87
101428,2025-01-31 10:44:00,Koramangala,Snacks,224.09,18,Clear,40,0,500,184.09
101429,2025-01-23 03:23:00,Jayanagar,Snacks,590.67,14,Clear,40,0,500,550.67
101430,2025-01-26 21:27:00,Whitefield,Perishable,1162.22,17,Clear,40,0,18,1122.22
101431,2025-01-04 21:34:00,Indiranagar,Beverages,219.26,12,Clear,40,0,500,179.26
101432,2025-01-30 17:21:00,HSR Layout,Snacks,1062.3,17,Clear,40,0,500,1022.3
101433,2025-01-01 17:06:00,Whitefield,Snacks,547.56,28,Rainy,40,0,500,507.55999999999995
101434,2025-01-06 12:33:00,HSR Layout,Beverages,250.32,21,Clear,40,100,500,110.32
101435,2025-01-28 21:18:00,Jayanagar,Home Needs,787.84,11,Cloudy,40,0,500,747.84
101436,2025-01-11 21:48:00,Whitefield,Snacks,512.43,22,Clear,40,50,500,422.42999999999995
101437,2025-01-19 20:08:00,HSR Layout,Perishable,870.99,14,Clear,40,0,10,830.99
101438,2025-01-13 17:36:00,HSR Layout,Perishable,1114.36,21,Clear,40,0,44,1074.36
101439,2025-01-20 18:26:00,Whitefield,Snacks,610.91,21,Clear,40,50,500,520.91
101440,2025-01-17 14:18:00,HSR Layout,Beverages,696.62,17,Cloudy,40,0,500,656.62
101441,2025-01-21 10:54:00,Indiranagar,Home Needs,576.84,20,Clear,40,0,500,536.84
101442,2025-01-21 06:05:00,Indiranagar,Snacks,1142.11,15,Cloudy,40,100,500,1002.1099999999999
101443,2025-01-02 17:05:00,HSR Layout,Beverages,998.76,10,Clear,40,50,500,908.76
101444,2025-01-22 20:32:00,Koramangala,Beverages,672.7,28,Rainy,40,50,500,582.7
101445,2025-01-01 14:39:00,Koramangala,Perishable,899.87,21,Clear,40,0,48,859.87
101446,2025-01-22 20:58:00,Jayanagar,Perishable,787.74,15,Clear,40,100,15,647.74
101447,2025-01-06 09:04:00,HSR Layout,Snacks,689.37,11,Cloudy,40,50,500,599.37
101448,2025-01-16 18:24:00,Koramangala,Home Needs,1168.21,20,Clear,40,0,500,1128.21
101449,2025-01-27 17:34:00,Indiranagar,Home Needs,464.14,19,Clear,40,0,500,424.14
101450,2025-01-07 08:00:00,Jayanagar,Beverages,378.34,34,Rainy,45,100,500,233.33999999999997
101451,2025-01-27 00:57:00,Indiranagar,Beverages,1087.12,25,Clear,40,0,500,1047.12
101452,2025-01-12 17:00:00,Jayanagar,Beverages,494.98,21,Clear,40,0,500,454.98
101453,2025-01-01 22:22:00,Koramangala,Beverages,522.26,13,Clear,40,50,500,432.26
101454,2025-01-16 13:12:00,Indiranagar,Snacks,581.26,25,Clear,40,0,500,541.26
101455,2025-01-05 11:49:00,HSR Layout,Snacks,644.23,21,Clear,40,0,500,604.23
101456,2025-01-12 19:27:00,Koramangala,Home Needs,264.13,24,Cloudy,40,50,500,174.13
101457,2025-01-06 10:08:00,HSR Layout,Beverages,156.1,16,Clear,40,0,500,116.1
101458,2025-01-07 19:18:00,Indiranagar,Snacks,564.27,35,Rainy,45,0,500,519.27
101459,2025-01-06 17:42:00,Koramangala,Beverages,1157.68,18,Clear,40,0,500,1117.68
101460,2025-01-14 13:31:00,Jayanagar,Beverages,989.81,29,Rainy,40,0,500,949.81
101461,2025-01-25 20:48:00,Whitefield,Beverages,287.99,13,Clear,40,0,500,247.99
101462,2025-01-05 15:09:00,HSR Layout,Perishable,955.75,17,Cloudy,40,0,44,915.75
101463,2025-01-27 20:21:00,Whitefield,Perishable,606.04,19,Cloudy,40,0,32,566.04
101464,2025-01-03 20:48:00,Whitefield,Snacks,798.49,15,Clear,40,0,500,758.49
101465,2025-01-09 18:49:00,Indiranagar,Home Needs,1193.97,17,Clear,40,50,500,1103.97
101466,2025-01-07 07:30:00,Indiranagar,Snacks,348.1,14,Clear,40,0,500,308.1
101467,2025-01-04 19:08:00,Whitefield,Perishable,437.55,16,Clear,40,0,28,397.55
101468,2025-01-01 20:39:00,Koramangala,Perishable,1057.57,22,Clear,40,50,34,967.5699999999999
101469,2025-01-10 21:44:00,Koramangala,Snacks,502.99,25,Clear,40,0,500,462.99
101470,2025-01-17 11:27:00,Indiranagar,Home Needs,265.56,21,Clear,40,0,500,225.56
101471,2025-01-31 12:22:00,Whitefield,Snacks,485.83,26,Rainy,40,0,500,445.83
101472,2025-01-02 20:00:00,Indiranagar,Home Needs,372.58,25,Clear,40,0,500,332.58
101473,2025-01-30 17:38:00,Indiranagar,Beverages,344.08,25,Clear,40,0,500,304.08
101474,2025-01-11 15:19:00,Indiranagar,Perishable,852.39,14,Cloudy,40,0,24,812.39
101475,2025-01-24 20:51:00,HSR Layout,Home Needs,400.16,18,Clear,40,0,500,360.16
101476,2025-01-19 19:24:00,Indiranagar,Perishable,287.01,13,Clear,40,0,38,247.01
101477,2025-01-31 21:58:00,Koramangala,Snacks,889.89,13,Clear,40,0,500,849.89
101478,2025-01-31 19:34:00,Jayanagar,Home Needs,466.55,25,Cloudy,40,0,500,426.55
101479,2025-01-18 12:46:00,Koramangala,Perishable,284.22,38,Rainy,45,100,46,139.22000000000003
101480,2025-01-09 10:57:00,Jayanagar,Home Needs,1089.66,24,Clear,40,0,500,1049.66
101481,2025-01-30 14:27:00,Indiranagar,Beverages,589.95,10,Cloudy,40,0,500,549.95
101482,2025-01-20 21:17:00,Koramangala,Home Needs,197.72,26,Rainy,40,0,500,157.72
101483,2025-01-24 19:52:00,Whitefield,Beverages,868.93,12,Clear,40,0,500,828.93
101484,2025-01-15 21:48:00,Jayanagar,Beverages,740.62,22,Clear,40,50,500,650.62
101485,2025-01-20 15:17:00,Koramangala,Snacks,153.78,16,Clear,40,100,500,13.780000000000001
101486,2025-01-23 20:00:00,Jayanagar,Beverages,679.01,33,Rainy,45,0,500,634.01
101487,2025-01-28 15:14:00,HSR Layout,Home Needs,729.76,15,Clear,40,0,500,689.76
101488,2025-01-02 20:34:00,Koramangala,Home Needs,191.05,14,Clear,40,0,500,151.05
101489,2025-01-30 19:08:00,HSR Layout,Perishable,824.53,17,Cloudy,40,0,35,784.53
101490,2025-01-04 17:00:00,HSR Layout,Home Needs,490.79,18,Clear,40,0,500,450.79
101491,2025-01-14 19:57:00,Jayanagar,Home Needs,490.87,26,Rainy,40,0,500,450.87
101492,2025-01-27 18:22:00,Koramangala,Home Needs,335.57,10,Cloudy,40,100,500,195.57
101493,2025-01-22 05:55:00,Jayanagar,Perishable,908.73,22,Clear,40,0,41,868.73
101494,2025-01-21 19:38:00,Jayanagar,Snacks,1007.69,17,Cloudy,40,0,500,967.69
101495,2025-01-09 09:13:00,Jayanagar,Beverages,313.42,32,Rainy,45,50,500,218.42000000000002
101496,2025-01-12 18:09:00,Whitefield,Perishable,670.76,24,Clear,40,0,12,630.76
101497,2025-01-07 08:36:00,Whitefield,Snacks,829.94,10,Cloudy,40,0,500,789.94
101498,2025-01-06 09:56:00,Koramangala,Beverages,871.74,16,Clear,40,0,500,831.74
